PERIODO,REGION,CANAL,FABRICANTE,CATEGORIA,MARCAS,SUBCATEGORIA,EMPAQUES,TAMANIOS,PRECIO_PROMEDIO,VENTA_LITROS,VENTA_VALOR,DIST_NUM_TIENDAS_HANDLING,DIST_POND_TIENDAS_HANDLING,PERIODO_raw,PERIODO_date,date,serie_id
45992,PACIFICO,SUPERETES,ALQUERIA,LECHE LARGA VIDA,ALQUERIA,SEMI-DESCREMADA/DESLACTOSADA,BOLSA,901 - 1000 CC,7515.1432999999997,5155.3317999999999,38743057.436099999,0.20030044999999999,9.3793000000000006,45992,2025-12-01,2025-12-01,PACIFICO | SUPERETES | ALQUERIA | LECHE LARGA VIDA | ALQUERIA | SEMI-DESCREMADA/DESLACTOSADA | BOLSA | 901 - 1000 CC
45931,ANTIOQUIA,SUPER CADENA,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,5750.6329999999998,5902.2631000000001,33941748.704800002,9.1612452500000003,13.410399999999999,45931,2025-10-01,2025-10-01,ANTIOQUIA | SUPER CADENA | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45962,ANTIOQUIA,SUPER CADENA,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,6025.1385,5272.0186999999996,31764642.939399999,9.3702886000000003,13.875999999999999,45962,2025-11-01,2025-11-01,ANTIOQUIA | SUPER CADENA | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45992,ANTIOQUIA,SUPER CADENA,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,6037.2039999999997,5667.1450000000004,34213710.658299997,9.4185894099999992,14.2026,45992,2025-12-01,2025-12-01,ANTIOQUIA | SUPER CADENA | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45931,CENTRO,TRADICIONAL,EL RECREO,LECHE LARGA VIDA,EL RECREO,ENTERA,CAJA,751 - 900 CC,5333.3333000000002,900.51199999999994,4802730.6072000004,0.38768862999999998,4.0119999999999996,45931,2025-10-01,2025-10-01,CENTRO | TRADICIONAL | EL RECREO | LECHE LARGA VIDA | EL RECREO | ENTERA | CAJA | 751 - 900 CC
45962,CENTRO,TRADICIONAL,EL RECREO,LECHE LARGA VIDA,EL RECREO,ENTERA,CAJA,751 - 900 CC,5333.3334000000004,822.54650000000004,4386914.7119000005,0.40259919,4.4276999999999997,45962,2025-11-01,2025-11-01,CENTRO | TRADICIONAL | EL RECREO | LECHE LARGA VIDA | EL RECREO | ENTERA | CAJA | 751 - 900 CC
45992,CENTRO,TRADICIONAL,EL RECREO,LECHE LARGA VIDA,EL RECREO,ENTERA,CAJA,751 - 900 CC,5333.3334000000004,824.98969999999997,4399945.1517000003,0.40259919,4.0944000000000003,45992,2025-12-01,2025-12-01,CENTRO | TRADICIONAL | EL RECREO | LECHE LARGA VIDA | EL RECREO | ENTERA | CAJA | 751 - 900 CC
45931,ANTIOQUIA,TRADICIONAL,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,5454.5456999999997,789.44949999999994,4306088.3945000004,0.75235211000000002,0.8236,45931,2025-10-01,2025-10-01,ANTIOQUIA | TRADICIONAL | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45962,ANTIOQUIA,TRADICIONAL,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,5454.5454,2819.3283999999999,15378154.83,0.75235211000000002,0.98499999999999999,45962,2025-11-01,2025-11-01,ANTIOQUIA | TRADICIONAL | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45992,ANTIOQUIA,TRADICIONAL,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,5454.5451999999996,1127.7313999999999,6151261.932,0.75235211000000002,0.4713,45992,2025-12-01,2025-12-01,ANTIOQUIA | TRADICIONAL | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
45870,ANTIOQUIA,TRADICIONAL,ALPINA,QUESOS,ALPINA,MADUROS,BLOQUE/ENTERO,200-299 GRS,NA,NA,NA,0,NA,45870,2025-08-01,2025-08-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS
45901,ANTIOQUIA,TRADICIONAL,ALPINA,QUESOS,ALPINA,MADUROS,BLOQUE/ENTERO,200-299 GRS,NA,NA,NA,0,NA,45901,2025-09-01,2025-09-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS
45931,ANTIOQUIA,TRADICIONAL,ALPINA,QUESOS,ALPINA,MADUROS,BLOQUE/ENTERO,200-299 GRS,NA,0,0,0.15809597,0.32700000000000001,45931,2025-10-01,2025-10-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS
45962,ANTIOQUIA,TRADICIONAL,ALPINA,QUESOS,ALPINA,MADUROS,BLOQUE/ENTERO,200-299 GRS,99525.960500000001,7.7834000000000003,774650.36109999998,0.15809597,0.36959999999999998,45962,2025-11-01,2025-11-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS
45992,ANTIOQUIA,TRADICIONAL,ALPINA,QUESOS,ALPINA,MADUROS,BLOQUE/ENTERO,200-299 GRS,NA,NA,NA,0,NA,45992,2025-12-01,2025-12-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS
45870,CUNDI/BOYACA,TRADICIONAL,COLANTA,QUESOS,COLANTA,FILADOS,BLOQUE/ENTERO,500-999 GRS,39099.998800000001,556.4615,21757643.991,0.22925237000000001,5.3014000000000001,45870,2025-08-01,2025-08-01,CUNDI/BOYACA | TRADICIONAL | COLANTA | QUESOS | COLANTA | FILADOS | BLOQUE/ENTERO | 500-999 GRS
45901,CUNDI/BOYACA,TRADICIONAL,COLANTA,QUESOS,COLANTA,FILADOS,BLOQUE/ENTERO,500-999 GRS,39100.125899999999,590.85640000000001,23102559.636300001,0.22925237000000001,5.9082999999999997,45901,2025-09-01,2025-09-01,CUNDI/BOYACA | TRADICIONAL | COLANTA | QUESOS | COLANTA | FILADOS | BLOQUE/ENTERO | 500-999 GRS
45931,CUNDI/BOYACA,TRADICIONAL,COLANTA,QUESOS,COLANTA,FILADOS,BLOQUE/ENTERO,500-999 GRS,39025.617200000001,720.02560000000005,28099443.469700001,0.52361751000000001,9.7170000000000005,45931,2025-10-01,2025-10-01,CUNDI/BOYACA | TRADICIONAL | COLANTA | QUESOS | COLANTA | FILADOS | BLOQUE/ENTERO | 500-999 GRS
45962,CUNDI/BOYACA,TRADICIONAL,COLANTA,QUESOS,COLANTA,FILADOS,BLOQUE/ENTERO,500-999 GRS,38977.001199999999,448.61930000000001,17485835.009,0.53311335999999998,9.4703999999999997,45962,2025-11-01,2025-11-01,CUNDI/BOYACA | TRADICIONAL | COLANTA | QUESOS | COLANTA | FILADOS | BLOQUE/ENTERO | 500-999 GRS
45992,CUNDI/BOYACA,TRADICIONAL,COLANTA,QUESOS,COLANTA,FILADOS,BLOQUE/ENTERO,500-999 GRS,38932.2042,1490.4113,58024997.075599998,0.48359588999999997,9.4492999999999991,45992,2025-12-01,2025-12-01,CUNDI/BOYACA | TRADICIONAL | COLANTA | QUESOS | COLANTA | FILADOS | BLOQUE/ENTERO | 500-999 GRS
45870,ANTIOQUIA,HIPERMERCADOS,LA FLORIDA,QUESOS,LA FLORIDA,FILADOS,RALLADO/MOLIDO,300-499 GRS,58927.294999999998,88.926900000000003,5240221.6671000002,92.592592589999995,99.233199999999997,45870,2025-08-01,2025-08-01,ANTIOQUIA | HIPERMERCADOS | LA FLORIDA | QUESOS | LA FLORIDA | FILADOS | RALLADO/MOLIDO | 300-499 GRS
45901,ANTIOQUIA,HIPERMERCADOS,LA FLORIDA,QUESOS,LA FLORIDA,FILADOS,RALLADO/MOLIDO,300-499 GRS,59671.3652,99.9876,5966396.5980000002,92.592592589999995,99.256699999999995,45901,2025-09-01,2025-09-01,ANTIOQUIA | HIPERMERCADOS | LA FLORIDA | QUESOS | LA FLORIDA | FILADOS | RALLADO/MOLIDO | 300-499 GRS
45931,ANTIOQUIA,HIPERMERCADOS,LA FLORIDA,QUESOS,LA FLORIDA,FILADOS,RALLADO/MOLIDO,300-499 GRS,59698.813900000001,87.684399999999997,5234654.6775000002,85.185185189999999,96.504800000000003,45931,2025-10-01,2025-10-01,ANTIOQUIA | HIPERMERCADOS | LA FLORIDA | QUESOS | LA FLORIDA | FILADOS | RALLADO/MOLIDO | 300-499 GRS
45962,ANTIOQUIA,HIPERMERCADOS,LA FLORIDA,QUESOS,LA FLORIDA,FILADOS,RALLADO/MOLIDO,300-499 GRS,60087.220099999999,79.585499999999996,4782071.4567999998,81.481481479999999,90.085499999999996,45962,2025-11-01,2025-11-01,ANTIOQUIA | HIPERMERCADOS | LA FLORIDA | QUESOS | LA FLORIDA | FILADOS | RALLADO/MOLIDO | 300-499 GRS
45992,ANTIOQUIA,HIPERMERCADOS,LA FLORIDA,QUESOS,LA FLORIDA,FILADOS,RALLADO/MOLIDO,300-499 GRS,59455.447800000002,114.4851,6806762.8903000001,88.888888890000004,96.960599999999999,45992,2025-12-01,2025-12-01,ANTIOQUIA | HIPERMERCADOS | LA FLORIDA | QUESOS | LA FLORIDA | FILADOS | RALLADO/MOLIDO | 300-499 GRS
45870,ATLANTICO,HIPERMERCADOS,ALPINA,QUESOS,ALPINA,FRESCOS,BLOQUE/ENTERO,300-499 GRS,30395.4012,560.18769999999995,17027129.905499998,97.826086959999998,99.690899999999999,45870,2025-08-01,2025-08-01,ATLANTICO | HIPERMERCADOS | ALPINA | QUESOS | ALPINA | FRESCOS | BLOQUE/ENTERO | 300-499 GRS
45901,ATLANTICO,HIPERMERCADOS,ALPINA,QUESOS,ALPINA,FRESCOS,BLOQUE/ENTERO,300-499 GRS,27882.809600000001,534.06299999999999,14891176.957699999,100,100,45901,2025-09-01,2025-09-01,ATLANTICO | HIPERMERCADOS | ALPINA | QUESOS | ALPINA | FRESCOS | BLOQUE/ENTERO | 300-499 GRS
45931,ATLANTICO,HIPERMERCADOS,ALPINA,QUESOS,ALPINA,FRESCOS,BLOQUE/ENTERO,300-499 GRS,30688.031900000002,457.65359999999998,14044488.255000001,100,100,45931,2025-10-01,2025-10-01,ATLANTICO | HIPERMERCADOS | ALPINA | QUESOS | ALPINA | FRESCOS | BLOQUE/ENTERO | 300-499 GRS
45962,ATLANTICO,HIPERMERCADOS,ALPINA,QUESOS,ALPINA,FRESCOS,BLOQUE/ENTERO,300-499 GRS,29367.605200000002,448.33710000000002,13166586.956800001,97.826086959999998,99.6614,45962,2025-11-01,2025-11-01,ATLANTICO | HIPERMERCADOS | ALPINA | QUESOS | ALPINA | FRESCOS | BLOQUE/ENTERO | 300-499 GRS
45992,ATLANTICO,HIPERMERCADOS,ALPINA,QUESOS,ALPINA,FRESCOS,BLOQUE/ENTERO,300-499 GRS,30891.064200000001,441.0564,13624701.548,97.826086959999998,98.435400000000001,45992,2025-12-01,2025-12-01,ATLANTICO | HIPERMERCADOS | ALPINA | QUESOS | ALPINA | FRESCOS | BLOQUE/ENTERO | 300-499 GRS
45870,CENTRO,HIPERMERCADOS,PL,QUESOS,PL,FILADOS,BLOQUE/ENTERO,1000-2000 GRS,34603.7569,8.4284999999999997,291657.76500000001,18.18181818,7.2888999999999999,45870,2025-08-01,2025-08-01,CENTRO | HIPERMERCADOS | PL | QUESOS | PL | FILADOS | BLOQUE/ENTERO | 1000-2000 GRS
45901,CENTRO,HIPERMERCADOS,PL,QUESOS,PL,FILADOS,BLOQUE/ENTERO,1000-2000 GRS,40404.856699999997,7.1429,288607.85100000002,27.272727270000001,13.1153,45901,2025-09-01,2025-09-01,CENTRO | HIPERMERCADOS | PL | QUESOS | PL | FILADOS | BLOQUE/ENTERO | 1000-2000 GRS
45931,CENTRO,HIPERMERCADOS,PL,QUESOS,PL,FILADOS,BLOQUE/ENTERO,1000-2000 GRS,39541.818200000002,16.571400000000001,655263.28599999996,27.272727270000001,12.357100000000001,45931,2025-10-01,2025-10-01,CENTRO | HIPERMERCADOS | PL | QUESOS | PL | FILADOS | BLOQUE/ENTERO | 1000-2000 GRS
45962,CENTRO,HIPERMERCADOS,PL,QUESOS,PL,FILADOS,BLOQUE/ENTERO,1000-2000 GRS,39578.330399999999,9.7141000000000002,384467.859,27.272727270000001,11.0105,45962,2025-11-01,2025-11-01,CENTRO | HIPERMERCADOS | PL | QUESOS | PL | FILADOS | BLOQUE/ENTERO | 1000-2000 GRS
45992,CENTRO,HIPERMERCADOS,PL,QUESOS,PL,FILADOS,BLOQUE/ENTERO,1000-2000 GRS,32865.088900000002,34.142899999999997,1122109.4424000001,36.363636360000001,14.210100000000001,45992,2025-12-01,2025-12-01,CENTRO | HIPERMERCADOS | PL | QUESOS | PL | FILADOS | BLOQUE/ENTERO | 1000-2000 GRS
45870,SANTANDERES,HIPERMERCADOS,COLANTA,QUESOS,COLANTA,OTROS TIPOS,CREMA/ESPARCIBLE,100-199 GRS,30120.7222,121.54089999999999,3660899.6822000002,31.25,42.559699999999999,45870,2025-08-01,2025-08-01,SANTANDERES | HIPERMERCADOS | COLANTA | QUESOS | COLANTA | OTROS TIPOS | CREMA/ESPARCIBLE | 100-199 GRS
45901,SANTANDERES,HIPERMERCADOS,COLANTA,QUESOS,COLANTA,OTROS TIPOS,CREMA/ESPARCIBLE,100-199 GRS,30137.893800000002,105.32389999999999,3174240.5081000002,31.25,42.829900000000002,45901,2025-09-01,2025-09-01,SANTANDERES | HIPERMERCADOS | COLANTA | QUESOS | COLANTA | OTROS TIPOS | CREMA/ESPARCIBLE | 100-199 GRS
45931,SANTANDERES,HIPERMERCADOS,COLANTA,QUESOS,COLANTA,OTROS TIPOS,CREMA/ESPARCIBLE,100-199 GRS,29778.4234,119.9766,3572713.9868999999,31.25,44.686599999999999,45931,2025-10-01,2025-10-01,SANTANDERES | HIPERMERCADOS | COLANTA | QUESOS | COLANTA | OTROS TIPOS | CREMA/ESPARCIBLE | 100-199 GRS
45962,SANTANDERES,HIPERMERCADOS,COLANTA,QUESOS,COLANTA,OTROS TIPOS,CREMA/ESPARCIBLE,100-199 GRS,25674.980500000001,138.62100000000001,3559091.4761999999,31.25,43.984000000000002,45962,2025-11-01,2025-11-01,SANTANDERES | HIPERMERCADOS | COLANTA | QUESOS | COLANTA | OTROS TIPOS | CREMA/ESPARCIBLE | 100-199 GRS
45992,SANTANDERES,HIPERMERCADOS,COLANTA,QUESOS,COLANTA,OTROS TIPOS,CREMA/ESPARCIBLE,100-199 GRS,25640.864300000001,178.779,4584048.08,31.25,43.137300000000003,45992,2025-12-01,2025-12-01,SANTANDERES | HIPERMERCADOS | COLANTA | QUESOS | COLANTA | OTROS TIPOS | CREMA/ESPARCIBLE | 100-199 GRS
45870,ATLANTICO,SUPER CADENA,LACTEOS EL ZARZAL,QUESOS,EL ZARZAL,ESPARCIBLES,CREMA/ESPARCIBLE,200-299 GRS,23985.406900000002,17.052499999999998,409011.15149999998,7.6622490000000001E-2,0.12709999999999999,45870,2025-08-01,2025-08-01,ATLANTICO | SUPER CADENA | LACTEOS EL ZARZAL | QUESOS | EL ZARZAL | ESPARCIBLES | CREMA/ESPARCIBLE | 200-299 GRS
45901,ATLANTICO,SUPER CADENA,LACTEOS EL ZARZAL,QUESOS,EL ZARZAL,ESPARCIBLES,CREMA/ESPARCIBLE,200-299 GRS,24214.913700000001,25.8919,626970.12349999999,8.7804019999999997E-2,0.16569999999999999,45901,2025-09-01,2025-09-01,ATLANTICO | SUPER CADENA | LACTEOS EL ZARZAL | QUESOS | EL ZARZAL | ESPARCIBLES | CREMA/ESPARCIBLE | 200-299 GRS
45931,ATLANTICO,SUPER CADENA,LACTEOS EL ZARZAL,QUESOS,EL ZARZAL,ESPARCIBLES,CREMA/ESPARCIBLE,200-299 GRS,24516.467799999999,13.9641,342350.40840000001,8.7309189999999995E-2,0.16569999999999999,45931,2025-10-01,2025-10-01,ATLANTICO | SUPER CADENA | LACTEOS EL ZARZAL | QUESOS | EL ZARZAL | ESPARCIBLES | CREMA/ESPARCIBLE | 200-299 GRS
45962,ATLANTICO,SUPER CADENA,LACTEOS EL ZARZAL,QUESOS,EL ZARZAL,ESPARCIBLES,CREMA/ESPARCIBLE,200-299 GRS,21787.870900000002,21.685700000000001,472485.23139999999,8.722705E-2,0.1711,45962,2025-11-01,2025-11-01,ATLANTICO | SUPER CADENA | LACTEOS EL ZARZAL | QUESOS | EL ZARZAL | ESPARCIBLES | CREMA/ESPARCIBLE | 200-299 GRS
45992,ATLANTICO,SUPER CADENA,LACTEOS EL ZARZAL,QUESOS,EL ZARZAL,ESPARCIBLES,CREMA/ESPARCIBLE,200-299 GRS,23071.845300000001,16.461500000000001,379797.18199999997,8.7015099999999998E-2,0.1575,45992,2025-12-01,2025-12-01,ATLANTICO | SUPER CADENA | LACTEOS EL ZARZAL | QUESOS | EL ZARZAL | ESPARCIBLES | CREMA/ESPARCIBLE | 200-299 GRS
45870,ANTIOQUIA,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,AMARILLOS,BLOQUE/ENTERO,1000-2000 GRS,69570.713600000003,49.706400000000002,3458109.7201,1.2018044999999999,6.9164000000000003,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | AMARILLOS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,113208.6957,40.962200000000003,4637277.2352,2.94988377,14.558199999999999,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,109271.8086,49.379100000000001,5395743.5647999998,3.05913872,14.916499999999999,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,65411.792699999998,49.084899999999998,3210731.3059,1.7480792700000001,7.9166999999999996,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,73437.535000000003,48.5533,3565634.6683,2.7313738600000002,13.778499999999999,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,107947.393,90.485500000000002,9767673.8281999994,2.94988377,14.530200000000001,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,94141.912599999996,51.838999999999999,4880222.6080999998,2.94988377,14.732100000000001,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,NA,NA,NA,0,NA,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45870,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,90819.866999999998,8.2683999999999997,750934.98800000001,0.87403964000000001,4.6459999999999999,45870,2025-08-01,2025-08-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45901,ANTIOQUIA,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,AMARILLOS,BLOQUE/ENTERO,1000-2000 GRS,70708.141000000003,29.7196,2101417.6683,1.08944329,6.3803000000000001,45901,2025-09-01,2025-09-01,ANTIOQUIA | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | AMARILLOS | BLOQUE/ENTERO | 1000-2000 GRS
45901,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,107294.6379,48.715299999999999,5226890.4759999998,2.8325525699999998,13.1473,45901,2025-09-01,2025-09-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45901,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,100562.5655,62.949100000000001,6330322.9914999995,3.0504412200000002,14.0229,45901,2025-09-01,2025-09-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45901,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,61839.359299999996,63.149500000000003,3905124.6173999999,1.7431092699999999,7.2324000000000002,45901,2025-09-01,2025-09-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
45901,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,73795.569600000003,56.403100000000002,4162298.8912999998,3.0504412200000002,14.2446,45901,2025-09-01,2025-09-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
